"Handle","Title","Body (HTML)","Vendor","Product Category","Type","Tags","Published","Option1 Name","Option1 Value","Option1 Linked To","Option2 Name","Option2 Value","Option2 Linked To","Option3 Name","Option3 Value","Option3 Linked To","Variant SKU","Variant Grams","Variant Inventory Tracker","Variant Inventory Qty","Variant Inventory Policy","Variant Fulfillment Service","Variant Price","Variant Compare At Price","Variant Requires Shipping","Variant Taxable","Unit Price Total Measure","Unit Price Total Measure Unit","Unit Price Base Measure","Unit Price Base Measure Unit","Variant Barcode","Image Src","Image Position","Image Alt Text","Gift Card","SEO Title","SEO Description","Activewear clothing features (product.metafields.shopify.activewear-clothing-features)","Activity (product.metafields.shopify.activity)","Clothing features (product.metafields.shopify.clothing-features)","Color (product.metafields.shopify.color-pattern)","Fabric (product.metafields.shopify.fabric)","Fit (product.metafields.shopify.fit)","Headwear features (product.metafields.shopify.headwear-features)","Neckline (product.metafields.shopify.neckline)","Pants length type (product.metafields.shopify.pants-length-type)","Size (product.metafields.shopify.size)","Sleeve length type (product.metafields.shopify.sleeve-length-type)","Target gender (product.metafields.shopify.target-gender)","Top length type (product.metafields.shopify.top-length-type)","Variant Image","Variant Weight Unit","Variant Tax Code","Cost per item","Status"
"og-t-shirt-white-by-corteiz-4","OG T-shirt White BY Corteiz","The OG T-shirt in classic white by Corteiz is an essential wardrobe staple. Crafted with quality materials, this timeless piece offers comfort and versatility for everyday wear. The clean, minimalist design makes it easy to pair with any outfit, whether dressed up or down. Perfect for those who appreciate understated style and reliable basics.","Corteiz","Apparel & Accessories > Clothing > Clothing Tops > T-Shirts","T Shirt","Corteiz  T-Shirt, White T Shirt","true","Size","s","product.metafields.shopify.size","","","","","","","","500.0","","0","deny","manual","98.00","156.00","true","false","","","","","","https://cdn.shopify.com/s/files/1/0743/1271/2262/files/Corteiz-No-Time-4-Luv-T-shirt-White-2-768x981-1.png?v=1784874924","1","","false","OG T-shirt White BY Corteiz Buy Now Free Shipping UK USA","The OG T-shirt in classic white by Corteiz is an essential wardrobe staple. Crafted with quality materials, this timeless piece offers comfort..","","","","white","","","","crew","","s; m; l; xl; 2xl","short","","","","kg","","","active"
"og-t-shirt-white-by-corteiz-4","","","","","","","","","m","","","","","","","","","500.0","","0","deny","manual","98.00","156.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"og-t-shirt-white-by-corteiz-4","","","","","","","","","l","","","","","","","","","500.0","","0","deny","manual","98.00","156.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"og-t-shirt-white-by-corteiz-4","","","","","","","","","xl","","","","","","","","","500.0","","0","deny","manual","98.00","156.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"og-t-shirt-white-by-corteiz-4","","","","","","","","","2xl","","","","","","","","","500.0","","0","deny","manual","98.00","156.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"leprechaun-t-shirt-black-by-corteiz","Leprechaun T-shirt Black By Corteiz","Elevate your streetwear collection with the Leprechaun T-shirt in Black by Corteiz. Crafted with premium quality fabric, this iconic piece combines comfort with bold style. The sleek black colorway offers versatility for any casual outfit, while Corteiz's signature design ensures you stand out. Perfect for those who appreciate authentic street culture and contemporary fashion. A must-have staple for your wardrobe.","Corteiz","Apparel & Accessories > Clothing > Clothing Tops > T-Shirts","T Shirt","Black T shirt","true","Size","s","product.metafields.shopify.size","","","","","","","","500.0","","0","deny","manual","99.00","154.00","true","false","","","","","","https://cdn.shopify.com/s/files/1/0743/1271/2262/files/Corteiz-Leprechaun-420-T-shirt-Black-1.png?v=1784874741","1","","false","Leprechaun T-shirt Black By Corteiz Buy Now Free Shipping UK USA","Elevate your streetwear collection with the Leprechaun T-shirt in Black by Corteiz. Crafted with premium quality fabric, this iconic piece combines comfort.","","","","black","","","","crew","","s; m; l; xl; 2xl","short","","","","kg","","","active"
"leprechaun-t-shirt-black-by-corteiz","","","","","","","","","m","","","","","","","","","500.0","","0","deny","manual","99.00","154.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"leprechaun-t-shirt-black-by-corteiz","","","","","","","","","l","","","","","","","","","500.0","","0","deny","manual","99.00","154.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"leprechaun-t-shirt-black-by-corteiz","","","","","","","","","xl","","","","","","","","","500.0","","0","deny","manual","99.00","154.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"leprechaun-t-shirt-black-by-corteiz","","","","","","","","","2xl","","","","","","","","","500.0","","0","deny","manual","99.00","154.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"og-t-shirt-white-by-corteiz-3","OG T-shirt White By Corteiz","The OG T-shirt in classic white by Corteiz is an essential wardrobe staple. Crafted with quality materials, this timeless piece offers comfort and versatility for everyday wear. The clean white colorway pairs effortlessly with any outfit, making it perfect for casual styling or layering. Featuring Corteiz's signature design, this tee delivers both style and durability. A must-have basic that works for any season.","Corteiz","Apparel & Accessories > Clothing > Clothing Tops > T-Shirts","T Shirt","Corteiz  T-Shirt, White T Shirt","true","Size","s","product.metafields.shopify.size","","","","","","","","500.0","","0","deny","manual","99.00","146.00","true","false","","","","","","https://cdn.shopify.com/s/files/1/0743/1271/2262/files/Corteiz-K9-T-shirt-White-1.png?v=1784870734","1","","false","OG T-shirt White By Corteiz Buy Now Free Shipping UK USA","The OG T-shirt in classic white by Corteiz is an essential wardrobe staple. Crafted with quality materials, this timeless piece offers comfort.","","","","white","","","","crew","","s; m; l; xl; 2xl","short","","medium","","kg","","","active"
"og-t-shirt-white-by-corteiz-3","","","","","","","","","m","","","","","","","","","500.0","","0","deny","manual","99.00","146.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"og-t-shirt-white-by-corteiz-3","","","","","","","","","l","","","","","","","","","500.0","","0","deny","manual","99.00","146.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"og-t-shirt-white-by-corteiz-3","","","","","","","","","xl","","","","","","","","","500.0","","0","deny","manual","99.00","146.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"og-t-shirt-white-by-corteiz-3","","","","","","","","","2xl","","","","","","","","","500.0","","0","deny","manual","99.00","146.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"og-t-shirt-white-by-corteiz-2","OG T-shirt White By Corteiz","The OG T-shirt in crisp white from Corteiz is a timeless essential that combines comfort with contemporary style. Crafted from quality fabric, this classic piece features the iconic Corteiz branding and works seamlessly with any wardrobe. Perfect for everyday wear, layering, or making a statement on its own. A versatile staple that delivers both durability and effortless style.","Corteiz","Apparel & Accessories > Clothing > Clothing Tops > T-Shirts","T Shirt","Corteiz  T-Shirt, White T Shirt","true","Size","s","product.metafields.shopify.size","","","","","","","","500.0","","0","deny","manual","99.00","154.00","true","false","","","","","","https://cdn.shopify.com/s/files/1/0743/1271/2262/files/Corteiz-Goodtimes-T-shirt-White-1.png?v=1784870568","1","","false","OG T-shirt White By Corteiz Buy Now Free Shipping UK USA","The OG T-shirt in crisp white from Corteiz is a timeless essential that combines comfort with contemporary style. Crafted from quality fabric.","","","","white","","","","crew","","s; m; l; xl; 2xl","short","","","","kg","","","active"
"og-t-shirt-white-by-corteiz-2","","","","","","","","","m","","","","","","","","","500.0","","0","deny","manual","99.00","154.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"og-t-shirt-white-by-corteiz-2","","","","","","","","","l","","","","","","","","","500.0","","0","deny","manual","99.00","154.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"og-t-shirt-white-by-corteiz-2","","","","","","","","","xl","","","","","","","","","500.0","","0","deny","manual","99.00","154.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"og-t-shirt-white-by-corteiz-2","","","","","","","","","2xl","","","","","","","","","500.0","","0","deny","manual","99.00","154.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"dragon-t-shirt-white-by-corteiz","Dragon T-shirt White By Corteiz","Elevate your casual wardrobe with this striking Dragon T-shirt in crisp white by Corteiz. Featuring bold dragon graphics that command attention, this premium tee combines comfort with contemporary streetwear style. Crafted from quality fabric, it's perfect for everyday wear or layering. The iconic Corteiz branding ensures authenticity and style that resonates with fashion-forward individuals. A versatile essential that pairs effortlessly with jeans, joggers, or shorts for an instant edge to any outfit.","Corteiz","Apparel & Accessories > Clothing > Clothing Tops > T-Shirts","T Shirt","Corteiz  T-Shirt, White T Shirt","true","Size","s","product.metafields.shopify.size","","","","","","","","500.0","","0","deny","manual","98.00","145.00","true","false","","","","","","https://cdn.shopify.com/s/files/1/0743/1271/2262/files/Corteiz-Dragon-T-shirt-White-1-768x981-1.png?v=1784870434","1","","false","Dragon T-shirt White By Corteiz Buy Now Free Shipping UK USA","Elevate your casual wardrobe with this striking Dragon T-shirt in crisp white by Corteiz. Featuring bold dragon graphics that command attention.","","","","white","","","","crew","","s; m; l; xl; 2xl","short","","","","kg","","","active"
"dragon-t-shirt-white-by-corteiz","","","","","","","","","m","","","","","","","","","500.0","","0","deny","manual","98.00","145.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"dragon-t-shirt-white-by-corteiz","","","","","","","","","l","","","","","","","","","500.0","","0","deny","manual","98.00","145.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"dragon-t-shirt-white-by-corteiz","","","","","","","","","xl","","","","","","","","","500.0","","0","deny","manual","98.00","145.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"dragon-t-shirt-white-by-corteiz","","","","","","","","","2xl","","","","","","","","","500.0","","0","deny","manual","98.00","145.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"crosshair-t-shirt-white-by-corteiz","Crosshair T-Shirt White By Corteiz","Elevate your casual wardrobe with the Crosshair T-Shirt in crisp white by Corteiz. Featuring the brand's iconic crosshair graphic design, this premium tee combines contemporary streetwear aesthetics with everyday comfort. Crafted from quality cotton fabric, it offers a relaxed fit perfect for layering or wearing solo. The minimalist yet striking design makes it a versatile staple that pairs effortlessly with jeans, joggers, or shorts. A must-have piece for Corteiz enthusiasts and streetwear lovers alike.","Corteiz","Apparel & Accessories > Clothing > Clothing Tops > T-Shirts","T Shirt","Corteiz  T-Shirt, White T Shirt","true","Size","s","product.metafields.shopify.size","","","","","","","","500.0","","0","deny","manual","99.00","156.00","true","false","","","","","","https://cdn.shopify.com/s/files/1/0743/1271/2262/files/Corteiz-Crosshair-T-Shirt-White-1.png?v=1784870300","1","","false","Crosshair T-Shirt White By Corteiz Buy Now Free Shipping UK USA","Elevate your casual wardrobe with the Crosshair T-Shirt in crisp white by Corteiz. Featuring the brand's iconic crosshair graphic design.","","","","white","cotton","","","crew","","s; m; l; xl; 2xl","short","","","","kg","","","active"
"crosshair-t-shirt-white-by-corteiz","","","","","","","","","m","","","","","","","","","500.0","","0","deny","manual","99.00","156.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"crosshair-t-shirt-white-by-corteiz","","","","","","","","","l","","","","","","","","","500.0","","0","deny","manual","99.00","156.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"crosshair-t-shirt-white-by-corteiz","","","","","","","","","xl","","","","","","","","","500.0","","0","deny","manual","99.00","156.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
"crosshair-t-shirt-white-by-corteiz","","","","","","","","","2xl","","","","","","","","","500.0","","0","deny","manual","99.00","156.00","true","false","","","","","","","","","","","","","","","","","","","","","","","","","","kg","","",""
